Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value
Data Source,RAAN10 : TMD : JW_CHANGEBOOMS_RAAN10,Data Source,RAAN10 : TMD : JW_CHANGEBOOMS_RAAN10,Data Source,RAAN10 : TMD : JW_CHANGEBOOMS_RAAN10,Data Source,RAAN10 : TMD : JW_CHANGEBOOMS_RAAN10,Data Source,RAAN10 : TMD : JW_CHANGEBOOMS_RAAN10,Data Source,RAAN10 : TMD : JW_CHANGEBOOMS_RAAN10,Data Source,RAAN10 : TMD : JW_CHANGEBOOMS_RAAN10,Data Source,RAAN10 : TMD : JW_CHANGEBOOMS_RAAN10
Element,9800,Element,9836,Element,9857,Element,9869,Element,Bottom:surface1,Element,Bottom:surface2,Element,WhippleShield:surface1,Element,bafflecylinder:surface2
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature
28869.407516479492,59.479474125029746,28869.407516479492,38.607249095190355,28869.407516479492,57.242488656612764,28869.407516479492,60.48585440469229,28869.407516479492,28.870236546540944,28869.407516479492,121.64920185135436,28869.407516479492,52.99240950848963,28869.407516479492,16.37724331538191
28940.339721679688,59.84188131790853,28940.339721679688,38.730100875764144,28940.339721679688,57.20105589361903,28940.339721679688,60.27098106622283,28940.339721679688,28.30019897895223,28940.339721679688,117.48244239391923,28940.339721679688,53.070619208792756,28940.339721679688,16.595168972537625
29011.271926879883,60.252565726443365,29011.271926879883,38.87647613807658,29011.271926879883,57.13618490387695,29011.271926879883,60.0436396362066,29011.271926879883,27.555046142878698,29011.271926879883,113.13011842062176,29011.271926879883,53.152346177085455,29011.271926879883,16.297230884978077
29082.204132080078,60.70180223788431,29082.204132080078,39.04515552645792,29082.204132080078,57.05741904124638,29082.204132080078,59.81020510537321,29082.204132080078,26.738086969338568,29082.204132080078,106.7893068293983,29082.204132080078,53.23972366386188,29082.204132080078,15.72943425629485
29153.136337280273,61.18314304088043,29153.136337280273,39.23594417467774,29153.136337280273,56.97155947876383,29153.136337280273,59.574957406670805,29153.136337280273,25.710795709801907,29153.136337280273,99.53033197534458,29153.136337280273,53.334289269307725,29153.136337280273,15.0598405449166
29224.06854248047,61.69635733496153,29224.06854248047,39.4489079444724,29224.06854248047,56.87931755407154,29224.06854248047,59.337927395919316,29224.06854248047,24.559392921003116,29224.06854248047,91.81439786525274,29224.06854248047,53.436057477946456,29224.06854248047,14.311714233984475
29295.000747680664,62.24123499593822,29295.000747680664,39.68405271715316,29295.000747680664,56.78122890557634,29295.000747680664,59.09911396481327,29295.000747680664,23.30693598388556,29295.000747680664,83.62414868379952,29295.000747680664,53.545016955432374,29295.000747680664,13.497925798612798
29365.93295288086,62.622053045238225,29365.93295288086,39.85287651432903,29365.93295288086,56.71333695634665,29365.93295288086,58.939036302257705,29365.93295288086,21.92725305946572,29365.93295288086,74.23211028235762,29365.93295288086,53.6215208488529,29365.93295288086,12.645481327944545
29436.865158081055,62.920563344991,29436.865158081055,39.98636710420279,29436.865158081055,56.66268924971365,29436.865158081055,58.81760323385025,29436.865158081055,20.316223586842344,29436.865158081055,62.81232042393364,29436.865158081055,53.68115710616271,29436.865158081055,11.816636521381916
29507.79736328125,63.23008066608849,29507.79736328125,40.125584959182866,29507.79736328125,56.61259931807672,29507.79736328125,58.69512453553424,29507.79736328125,18.547978661894103,29507.79736328125,50.11628682191578,29507.79736328125,53.742678759136666,29507.79736328125,11.01235529524709
29578.729568481445,63.5505606635831,29578.729568481445,40.270536550221586,29578.729568481445,56.56303891161198,29578.729568481445,58.57163775240256,29578.729568481445,16.65048830664792,29578.729568481445,36.04355662888426,29578.729568481445,53.80610719430362,29578.729568481445,10.228416187445534
29649.66177368164,63.95686066618513,29649.66177368164,40.4553143219191,29649.66177368164,56.50300419611417,29649.66177368164,58.41910283678421,29649.66177368164,14.61885438547728,29649.66177368164,20.490760518799704,29649.66177368164,53.88616201298443,29649.66177368164,9.46850611393419
29720.593978881836,64.62056698194071,29720.593978881836,40.75779646590931,29720.593978881836,56.406477933032946,29720.593978881836,58.169784623119085,29720.593978881836,12.63760469686519,29720.593978881836,6.890520840413716,29720.593978881836,54.01546184433413,29720.593978881836,8.962883685458884
29791.52618408203,65.27745560800665,29791.52618408203,41.057625463571796,29791.52618408203,56.311301597820496,29791.52618408203,57.920650268607304,29791.52618408203,10.8062557347959,29791.52618408203,-6.184880944386602,29791.52618408203,54.1416543624119,29791.52618408203,8.798856774382234
29862.458389282227,65.92769010255238,29862.458389282227,41.35494765525156,29862.458389282227,56.21707519033308,29862.458389282227,57.671781264758806,29862.458389282227,9.00422511431082,29862.458389282227,-20.161582099671307,29862.458389282227,54.26497901890746,29862.458389282227,8.93958230167387
29933.390594482422,66.57139707429448,29933.390594482422,41.64988909377296,29933.390594482422,56.123516053542865,29933.390594482422,57.42330508859602,29933.390594482422,7.171903590290719,29933.390594482422,-35.66160507173326,29933.390594482422,54.38562515056344,29933.390594482422,9.337999356346039
30004.322799682617,67.14487747575187,30004.322799682617,41.914265432544724,30004.322799682617,56.03099794960149,30004.322799682617,57.17642126766669,30004.322799682617,5.4219520657337545,30004.322799682617,-49.569464628021194,30004.322799682617,54.48195415957262,30004.322799682617,9.733168853201558
30075.255004882812,67.51667019064257,30075.255004882812,42.08995887282083,30075.255004882812,55.938076514878354,30075.255004882812,56.92990764561528,30075.255004882812,4.105676968421405,30075.255004882812,-57.1404551838167,30075.255004882812,54.50751154182945,30075.255004882812,9.681152650949603
30146.187210083008,67.68073440836675,30146.187210083008,42.17427304617059,30146.187210083008,55.84291903512376,30146.187210083008,56.68472033869756,30146.187210083008,3.119200558814866,30146.187210083008,-61.44060216168181,30146.187210083008,54.46030975509614,30146.187210083008,9.23762924033141
30217.119415283203,67.63823920580104,30217.119415283203,42.16771651923042,30217.119415283203,55.7435954599344,30217.119415283203,56.44081214073863,30217.119415283203,2.33693706745258,30217.119415283203,-64.00080596644953,30217.119415283203,54.34048650298103,30217.119415283203,8.454114478915585
30288.0516204834,67.44840286881754,30288.0516204834,42.09430534839609,30288.0516204834,55.65628411255027,30288.0516204834,56.23814080036741,30288.0516204834,1.6770019035871373,30288.0516204834,-65.59181112191283,30288.0516204834,54.18602128265982,30288.0516204834,7.388205192762574
30358.983825683594,67.30759648570545,30358.983825683594,42.03835808642756,30358.983825683594,55.60201253486538,30358.983825683594,56.116958124691365,30358.983825683594,1.107100339024445,30358.983825683594,-66.62679387922566,30358.983825683594,54.083757279615824,30358.983825683594,6.340587534018342
30429.91603088379,67.16703166544372,30429.91603088379,41.98245045574373,30429.91603088379,55.54649067282483,30429.91603088379,55.99588187885821,30429.91603088379,0.6053891014680476,30429.91603088379,-67.33350898464428,30429.91603088379,53.981430073001555,30429.91603088379,5.39117052765356
30500.848236083984,67.02668591014621,30500.848236083984,41.92656488643946,30500.848236083984,55.489804142896325,30500.848236083984,55.87487484833879,30500.848236083984,0.15203411137128633,30500.848236083984,-67.84244849655666,30500.848236083984,53.87905842527809,30500.848236083984,4.531213829836641
30571.78044128418,66.88654572082709,30571.78044128418,41.87068884676447,30571.78044128418,55.43203112861441,30571.78044128418,55.75391878264372,30571.78044128418,-0.2653946889897747,30571.78044128418,-68.2299772776569,30571.78044128418,53.77665816383966,30571.78044128418,3.751967439893821
30642.712646484375,66.74660399058217,30642.712646484375,41.81481403946211,30642.712646484375,55.37324484937016,30642.712646484375,55.63301130388633,30642.712646484375,-0.6548652897198592,30642.712646484375,-68.54133465810716,30642.712646484375,53.674243916895996,30642.712646484375,3.0450207920496197
30713.64485168457,66.60685805787797,30713.64485168457,41.75893540418086,30713.64485168457,55.31351419874843,30713.64485168457,55.512160696256444,30713.64485168457,-1.0216416462874964,30713.64485168457,-68.80360553738174,30713.64485168457,53.57182953290918,30713.64485168457,2.402547074488311
30784.577056884766,66.46730827169407,30784.577056884766,41.703050192308645,30784.577056884766,55.2529036978758,30784.577056884766,55.39138124514018,30784.577056884766,-1.3693107036848184,30784.577056884766,-69.03317522875086,30784.577056884766,53.46942808057623,30784.577056884766,1.817407116439951
30855.50926208496,66.32795694172505,30855.50926208496,41.647157200287594,30855.50926208496,55.19147331622641,30855.50926208496,55.27068987204568,30855.50926208496,-1.7004014381687893,30855.50926208496,-69.24006997432038,30855.50926208496,53.36705175520552,30855.50926208496,1.2831694283195874
30926.441467285156,66.18880757772496,30926.441467285156,41.59125617384966,30926.441467285156,55.129278380199516,30926.441467285156,55.15010399226842,30926.441467285156,-2.0167663704329635,30926.441467285156,-69.43050905387416,30926.441467285156,53.26471180172204,30926.441467285156,0.7940862219140898
30997.37367248535,66.0498643460402,30997.37367248535,41.53534736674342,30997.37367248535,55.06636962330455,30997.37367248535,55.02964028597019,30997.37367248535,-2.3198206288025873,30997.37367248535,-69.60841728719637,30997.37367248535,53.16241848149468,30997.37367248535,0.34504772787888244
31068.305877685547,65.91113168856516,31068.305877685547,41.47943122821231,31068.305877685547,55.002793361406304,31068.305877685547,54.909314076349986,31068.305877685547,-2.610692970325962,31068.305877685547,-69.7763275183544,31068.305877685547,53.060181080417955,31068.305877685547,-0.06847280398120431
31139.238082885742,65.77261406226154,31139.238082885742,41.4235081923269,31139.238082885742,54.93859175526071,31139.238082885742,54.789139081093055,31139.238082885742,-2.8903215235119126,31139.238082885742,-69.93592231592153,31139.238082885742,52.958007947353046,31139.238082885742,-0.4504763296185076
31210.170288085938,65.63431576713661,31210.170288085938,41.367578544889085,31210.170288085938,54.87380312298575,31210.170288085938,54.669127378516684,31210.170288085938,-3.1595144442501764,31210.170288085938,-70.088360830637,31210.170288085938,52.85590655177469,31210.170288085938,-0.8044937384053722
31281.102493286133,65.49624083830443,31281.102493286133,41.3116423474401,31281.102493286133,54.80846227285462,31281.102493286133,54.54928948796016,31281.102493286133,-3.418988190995989,31281.102493286133,-70.23447692189524,31281.102493286133,52.753883551684254,31281.102493286133,-1.133638160336269
31352.034698486328,65.35839298377127,31352.034698486328,41.25569940193544,31352.034698486328,54.74260083567225,31352.034698486328,54.4296345039606,31352.034698486328,-3.669391534119725,31352.034698486328,-70.37489971698473,31352.034698486328,52.651944865398654,31352.034698486328,-1.4406529689538425
31422.966903686523,65.22077555427218,31422.966903686523,41.19974924334045,31422.966903686523,54.67624758348651,31422.966903686523,54.31017024942293,31422.966903686523,-3.9113205235345156,31422.966903686523,-70.51012720106422,31422.966903686523,52.55009574297402,31422.966903686523,-1.7279551945386575
31493.89910888672,65.08339153508331,31493.89910888672,41.14379115054947,31493.89910888672,54.60942872702453,31493.89910888672,54.190903428749714,31493.89910888672,-4.145327786885098,31493.89910888672,-70.64057124936562,31493.89910888672,52.44834083464398,31493.89910888672,-1.9976744008981189
31564.831314086914,64.94624355247102,31564.831314086914,41.08782416859395,31564.831314086914,54.54216818815856,31564.831314086914,54.071839771324356,31564.831314086914,-4.37192833099156,31564.831314086914,-70.76658524383537,31564.831314086914,52.3466842547874,31564.831314086914,-2.2516872631156195
31635.76351928711,64.80933388948438,31635.76351928711,41.03184713708731,31635.76351928711,54.47448784630154,31635.76351928711,53.95298416114715,31635.76351928711,-4.591603237396963,31635.76351928711,-70.88848105208504,31635.76351928711,52.245129640707304,31635.76351928711,-2.491648174922488
31706.695724487305,64.67266450734681,31706.695724487305,40.975858721426135,31706.695724487305,54.40640775921762,31706.695724487305,53.834340751419106,31706.695724487305,-4.8048021323146575,31706.695724487305,-71.00653950964025,31706.695724487305,52.143680205995345,31706.695724487305,-2.7190162503817477
31777.6279296875,64.53623706980919,31777.6279296875,40.919857444362904,31777.6279296875,54.3379463596587,31777.6279296875,53.71591306446689,31777.6279296875,-5.011944978475823,31777.6279296875,-71.12101694363578,31777.6279296875,52.04233878856567,31777.6279296875,-2.9350790882196316
31848.560134887695,64.40005296864429,31848.560134887695,40.86384171641926,31848.560134887695,54.26912062972767,31848.560134887695,53.59770407817458,31848.560134887695,-5.213423520633954,31848.560134887695,-71.23214929632213,31848.560134887695,51.94110789361924,31848.560134887695,-3.140973652493157
31919.49234008789,64.26411334909285,31919.49234008789,40.807809864223856,31919.49234008789,54.199946255058876,31919.49234008789,53.479716300378584,31919.49234008789,-5.409602577948109,31919.49234008789,-71.34015480487415,31919.49234008789,51.83998973189973,31919.49234008789,-3.3377045990049488
31990.424545288086,64.12841913444353,31990.424545288086,40.75176015624056,31990.424545288086,54.13043776092385,31990.424545288086,53.3619518327147,31990.424545288086,-5.600821288801839,31990.424545288086,-71.4452358228112,31990.424545288086,51.73898625364319,31990.424545288086,-3.526160348259655
32061.35675048828,63.99297104928019,32061.35675048828,40.695690825695394,32061.35675048828,54.06060863227742,32061.35675048828,53.24441242537229,32061.35675048828,-5.787394359330633,32061.35675048828,-71.54758013885072,32061.35675048828,51.63809917863314,32061.35675048828,-3.707127175975976
32132.288955688477,63.85776964111174,32132.288955688477,40.6396000906389,32132.288955688477,53.99047141962571,32132.288955688477,53.12709952403804,32132.288955688477,-5.969613334394425,32132.288955688477,-71.64736200704739,32132.288955688477,51.53733002276143,32132.288955688477,-3.8813015630735044
32203.221160888672,63.63273629853095,32203.221160888672,40.54597219887529,32203.221160888672,53.89089332080268,32203.221160888672,52.978141075994216,32203.221160888672,-6.143693710062189,32203.221160888672,-71.74456160267553,32203.221160888672,51.385563078141736,32203.221160888672,-3.947476030416679
32274.153366088867,63.36415315543469,32274.153366088867,40.43379427950133,32274.153366088867,53.84364360678385,32274.153366088867,52.987247867290584,32274.153366088867,-6.279630502200275,32274.153366088867,-71.83517060733811,32274.153366088867,51.26935616523954,32274.153366088867,-3.576183142107548
32345.085571289062,63.09672964843431,32345.085571289062,40.3216233777284,32345.085571289062,53.87617983289824,32345.085571289062,53.20371449822208,32345.085571289062,-6.359528142753263,32345.085571289062,-71.91125445812679,32345.085571289062,51.22599281601239,32345.085571289062,-2.757977618949244
32416.017776489258,62.83048880319415,32416.017776489258,40.20947506105142,32416.017776489258,53.98824339843149,32416.017776489258,53.6265330139657,32416.017776489258,-6.3710080770325455,32416.017776489258,-71.96522436033067,32416.017776489258,51.25541625919371,32416.017776489258,-1.5306470351645245
32486.949981689453,62.56558616450071,32486.949981689453,40.09748808907728,32486.949981689453,54.17779967743834,32486.949981689453,54.249797811403376,32486.949981689453,-6.288748152755339,32486.949981689453,-71.7311586838861,32486.949981689453,51.35595397084958,32486.949981689453,0.02983186851856297
32557.88218688965,62.30483346904801,32557.88218688965,39.98830077989513,32557.88218688965,54.39539734472306,32557.88218688965,54.93925744526428,32557.88218688965,-5.7513994477386525,32557.88218688965,-65.34421520338661,32557.88218688965,51.483459450993685,32557.88218688965,1.3962118767842437
32628.814392089844,62.0495817528579,32628.814392089844,39.883184997588785,32628.814392089844,54.61910453506079,32628.814392089844,55.63498238115299,32628.814392089844,-4.667125299378309,32628.814392089844,-53.334933142293,32628.814392089844,51.61806743533658,32628.814392089844,2.383894886553942
32699.74659729004,61.79995334261641,32699.74659729004,39.78226151537275,32699.74659729004,54.84917966883011,32699.74659729004,56.33709121753658,32699.74659729004,-3.1621121639648635,32699.74659729004,-38.82440127249513,32699.74659729004,51.75968180704524,32699.74659729004,3.0482819576404836
32770.678802490234,61.55603327908904,32770.678802490234,39.68561960114198,32770.678802490234,55.08581887341214,32770.678802490234,57.04563930577234,32770.678802490234,-1.4056905518008336,32770.678802490234,-24.020907045855107,32770.678802490234,51.90819087345865,32770.678802490234,3.4341625978479513
32841.61100769043,61.31613520399452,32841.61100769043,39.59160492304284,32841.61100769043,55.32361245951556,32841.61100769043,57.74854867130838,32841.61100769043,0.4232542892010738,32841.61100769043,-7.147734473029707,32841.61100769043,52.05848427380991,32841.61100769043,3.5998338901182083
32912.543212890625,61.07642154404404,32912.543212890625,39.49644391319873,32912.543212890625,55.550281598880034,32912.543212890625,58.41899175397597,32912.543212890625,2.6453295839959816,32912.543212890625,13.775411641252969,32912.543212890625,52.19949005858143,32912.543212890625,3.6290703765042287
32983.47541809082,60.83669104933982,32983.47541809082,39.399949453953774,32983.47541809082,55.76531913838645,32983.47541809082,59.05598276052735,32983.47541809082,5.095903071569847,32983.47541809082,33.658443106710706,32983.47541809082,52.33088856494827,32983.47541809082,3.544246205347266
33054.407623291016,60.596849240617814,33054.407623291016,39.30203713109055,33054.407623291016,55.968659638042325,33054.407623291016,59.65952438257703,33054.407623291016,7.4789860544942055,33054.407623291016,50.838173033095494,33054.407623291016,52.452716009939564,33054.407623291016,3.3579593746883556
33125.33982849121,60.39657349506994,33125.33982849121,39.21923240016479,33125.33982849121,56.12926650013143,33125.33982849121,60.136760861728995,33125.33982849121,9.686926543740494,33125.33982849121,65.34141376994381,33125.33982849121,52.54689290190747,33125.33982849121,3.088794658213596
33196.272033691406,60.276985067318,33196.272033691406,39.169897272675904,33196.272033691406,56.220198397837464,33196.272033691406,60.39936409404679,33196.272033691406,11.685226388869356,33196.272033691406,76.58209967791646,33196.272033691406,52.5976906361826,33196.272033691406,2.8784270766579834
33267.2042388916,60.15800117575025,33267.2042388916,39.121183544172915,33267.2042388916,56.306459382918334,33267.2042388916,60.638349486271764,33267.2042388916,13.473492773541281,33267.2042388916,86.28527210289955,33267.2042388916,52.64310409265267,33267.2042388916,2.7677295248041123
33338.1364440918,60.03966513413381,33338.1364440918,39.07311209332537,33338.1364440918,56.38807394544675,33338.1364440918,60.85376613305616,33338.1364440918,15.160271042222542,33338.1364440918,95.16126530181461,33338.1364440918,52.68318996952499,33338.1364440918,2.7508715503374117
33409.06864929199,59.92201659206791,33409.06864929199,39.025707912054145,33409.06864929199,56.465076119271764,33409.06864929199,61.04567813707792,33409.06864929199,16.78940338640065,33409.06864929199,103.41976389623882,33409.06864929199,52.71799233767463,33409.06864929199,2.820223376355396
33480.00085449219,59.70294574849823,33480.00085449219,38.939441125871866,33480.00085449219,56.59991486786792,33480.00085449219,61.35533358874875,33480.00085449219,18.291452353686502,33480.00085449219,109.82246274221079,33480.00085449219,52.77230431070929,33480.00085449219,2.9929081074051678
33550.93305969238,59.47671034969509,33550.93305969238,38.853951292874875,33550.93305969238,56.73013575280302,33550.93305969238,61.62078094713738,33550.93305969238,19.58379467657693,33550.93305969238,114.86822874730515,33550.93305969238,52.81681904532524,33550.93305969238,3.295158164982439
33621.86526489258,59.25753725560942,33621.86526489258,38.774636763116874,33621.86526489258,56.84756685423582,33621.86526489258,61.82224639607695,33621.86526489258,20.819578411357174,33621.86526489258,119.64015929031288,33621.86526489258,52.84811116208541,33621.86526489258,3.7160536934739437
33692.79747009277,59.046215801299745,33692.79747009277,38.701578977621914,33692.79747009277,56.95241990166889,33692.79747009277,61.9601880006852,33692.79747009277,22.044549794549138,33692.79747009277,124.24196361505321,33692.79747009277,52.86634414650955,33692.79747009277,4.245310563855018
33763.72967529297,58.88840593828487,33763.72967529297,38.64891483875214,33763.72967529297,57.025064137044666,33763.72967529297,62.022199953973185,33763.72967529297,23.228989331659868,33763.72967529297,128.16027851406324,33763.72967529297,52.87127875572596,33763.72967529297,4.861627370630006
33834.661880493164,58.79671868692217,33834.661880493164,38.61544742332272,33834.661880493164,57.06452139751872,33834.661880493164,62.02750868574968,33834.661880493164,24.110901352569485,33834.661880493164,130.06616762338749,33834.661880493164,52.867574523618536,33834.661880493164,5.469736204851628
33905.59408569336,58.714690495720696,33905.59408569336,38.58176172724127,33905.59408569336,57.0971524622614,33905.59408569336,62.00157244218574,33905.59408569336,24.86462775195584,33905.59408569336,131.72585422565098,33905.59408569336,52.85755075589632,33905.59408569336,6.044934127109042
33976.526290893555,58.64207297351943,33976.526290893555,38.547925494899644,33976.526290893555,57.12293399507741,33976.526290893555,61.94504833392137,33976.526290893555,25.574855665256482,33976.526290893555,133.35076767495593,33976.526290893555,52.84128099849753,33976.526290893555,6.588473399220478
34047.45849609375,58.5787048109991,34047.45849609375,38.51399268036864,34047.45849609375,57.141846567580195,34047.45849609375,61.85839821542168,34047.45849609375,26.258553572309957,34047.45849609375,134.95391079103211,34047.45849609375,52.81882014595111,34047.45849609375,7.102866949834434
34118.390701293945,58.49951033771915,34118.390701293945,38.45763942119338,34118.390701293945,57.17259989709578,34118.390701293945,61.66156898048432,34118.390701293945,26.953322617533058,34118.390701293945,134.65429389964794,34118.390701293945,52.78131556163125,34118.390701293945,7.812417598360385
34189.32290649414,58.49587079228535,34189.32290649414,38.42488518681733,34189.32290649414,57.20318688081997,34189.32290649414,61.47387396113116,34189.32290649414,27.55300201230428,34189.32290649414,133.57148219428677,34189.32290649414,52.77020054066493,34189.32290649414,8.91968830883869
34260.255111694336,58.56658135659245,34260.255111694336,38.41647847445221,34260.255111694336,57.23397492728543,34260.255111694336,61.29208669787035,34260.255111694336,28.183815987609893,34260.255111694336,132.44991648887424,34260.255111694336,52.785042582619525,34260.255111694336,10.393866722585024
34331.18731689453,58.710891942708145,34331.18731689453,38.43318955124926,34331.18731689453,57.26533468255009,34331.18731689453,61.11449946922241,34331.18731689453,28.877802306419518,34331.18731689453,131.32412592434451,34331.18731689453,52.825773072766005,34331.18731689453,12.20124336449396
34402.11952209473,58.92454484637199,34402.11952209473,38.47624605309597,34402.11952209473,57.293646901493645,34402.11952209473,60.93743708963993,34402.11952209473,29.38940226526488,34402.11952209473,129.4157569186395,34402.11952209473,52.889195685256446,34402.11952209473,14.1691475581463
34473.05172729492,59.18934202445027,34473.05172729492,38.54747085119806,34473.05172729492,57.300059387714875,34473.05172729492,60.74799923611548,34473.05172729492,29.259573231230693,34473.05172729492,125.67094283380803,34473.05172729492,52.95936084798416,34473.05172729492,15.592152123700664
34543.98393249512,59.503009497076086,34543.98393249512,38.645290059820354,34543.98393249512,57.282344223740964,34543.98393249512,60.545519683062835,34543.98393249512,28.880832998006813,34543.98393249512,121.65038907504405,34543.98393249512,53.03366286789691,34543.98393249512,16.38773134629916
34614.91613769531,59.86538499710615,34614.91613769531,38.76805620650864,34614.91613769531,57.240788292840975,34614.91613769531,60.33042777235242,34614.91613769531,28.310827843872204,34614.91613769531,117.48366571863843,34614.91613769531,53.11175206871213,34614.91613769531,16.60555556132766
34685.84834289551,60.2760373494279,34685.84834289551,38.91434556344514,34685.84834289551,57.17579438682367,34685.84834289551,60.10286898391502,34685.84834289551,27.565707757720034,34685.84834289551,113.13138187859971,34685.84834289551,53.193358734626344,34685.84834289551,16.30752800239432
34756.7805480957,60.72524142203438,34756.7805480957,39.08293878551911,34756.7805480957,57.096905829804086,34756.7805480957,59.86921820515993,34756.7805480957,26.748773875250656,34756.7805480957,106.79062722712497,34756.7805480957,53.28061609836746,34756.7805480957,15.739657310810097
34827.7127532959,61.20654932402058,34827.7127532959,39.2736410902739,34827.7127532959,57.01092390718658,34827.7127532959,59.6337553782052,34827.7127532959,25.721520511786203,34827.7127532959,99.53171978825658,34827.7127532959,53.375061806820064,34827.7127532959,15.07000642066902
34898.644958496094,61.71973024051842,34898.644958496094,39.48651837256619,34898.644958496094,56.918560008888235,34898.644958496094,59.39651135007501,34898.644958496094,24.57016659470602,34898.644958496094,91.81586363159555,34898.644958496094,53.47671035806608,34898.644958496094,14.32183820752642
34969.57716369629,62.2645740346709,34969.57716369629,39.72157650799217,34969.57716369629,56.82034980120329,34969.57716369629,59.157485009293815,34969.57716369629,23.317768010243356,34969.57716369629,83.62570380678252,34969.57716369629,53.58555041711461,34969.57716369629,13.508021306460709
35040.509368896484,62.64536927813127,35040.509368896484,39.89034256183602,35040.509368896484,56.752377164800066,35040.509368896484,58.99726624176463,35040.509368896484,21.938155006893926,35040.509368896484,74.23377752039154,35040.509368896484,53.66197495931599,35040.509368896484,12.655560019031299
35111.44157409668,62.94386229226727,35111.44157409668,40.02378970459329,35111.44157409668,56.701668915600216,35111.44157409668,58.87572741112148,35111.44157409668,20.327217655875998,35111.44157409668,62.81413131499594,35111.44157409668,53.721551637037365,35111.44157409668,11.826708711655286
35182.373779296875,63.25336218227433,35182.373779296875,40.16296405196805,35182.373779296875,56.651518527322246,35182.373779296875,58.75314320071792,35182.373779296875,18.55908503860289,35182.373779296875,50.118278254431175,35182.373779296875,53.78301375167275,35182.373779296875,11.022429798263655
35253.30598449707,63.573824600497815,35253.30598449707,40.30787207632985,35253.30598449707,56.60189775592386,35253.30598449707,58.62955117706226,35253.30598449707,16.661725357333296,35253.30598449707,36.045773600002555,35253.30598449707,53.846382694345166,35253.30598449707,10.238500309321116
35324.238189697266,63.980102881712405,35324.238189697266,40.492596397680884,35324.238189697266,56.541789210168965,35324.238189697266,58.47688770089064,35324.238189697266,14.630241562711358,35324.238189697266,20.493256142958973,35324.238189697266,53.926364690621234,35324.238189697266,9.478605608912938
35395.17039489746,64.64377335186678,35395.17039489746,40.794991190103254,35395.17039489746,56.44514283587038,35395.17039489746,58.227360685418965,35395.17039489746,12.6491528273435,35395.17039489746,6.893328434316849,35395.17039489746,54.05554592663108,35395.17039489746,8.9730017451604
35466.102600097656,65.30062560272815,35466.102600097656,41.09473267870122,35466.102600097656,56.34984686565402,35466.102600097656,57.97801877098568,35466.102600097656,10.817961478968224,35466.102600097656,-6.1817304745378365,35466.102600097656,54.18162018495097,35466.102600097656,8.808993890680254
35537.03480529785,65.9508232201358,35537.03480529785,41.39196722122855,35537.03480529785,56.25550130260978,35537.03480529785,57.72894343318456,35537.03480529785,9.016093465946508,35537.03480529785,-20.158036350114624,35537.03480529785,54.30482693244531,35537.03480529785,8.949735017940036
35607.96701049805,66.59449283277159,35607.96701049805,41.686820885013525,35607.96701049805,56.16182349976821,35607.96701049805,57.48026215894795,35607.96701049805,7.183947271263471,35607.96701049805,-35.65758052573418,35607.96701049805,54.425355514465195,35607.96701049805,9.34816143537771
35678.89921569824,67.16793613147607,35678.89921569824,41.951109909759936,35678.89921569824,56.069187644215276,35678.89921569824,57.2331752075625,35678.89921569824,5.434180602539039,35678.89921569824,-49.564899658823684,35678.89921569824,54.52156795369925,35678.89921569824,9.74333545540401
35749.83142089844,67.53969144536671,35749.83142089844,42.126715778465424,35749.83142089844,55.97614855090952,35749.83142089844,56.98645899506461,35749.83142089844,4.118068605625168,35749.83142089844,-57.135373689356314,35749.83142089844,54.54700881167327,35749.83142089844,9.691321985929541
35820.76362609863,67.70371808167316,35820.76362609863,42.21094245649279,35820.76362609863,55.880873910799345,35820.76362609863,56.74107032973751,35820.76362609863,3.1317266143602884,35820.76362609863,-61.43509228389258,35820.76362609863,54.49969093660393,35820.76362609863,9.247802865903946
35891.69583129883,67.66118525110592,35891.69583129883,42.20429859203376,35891.69583129883,55.781433650627456,35891.69583129883,56.49696194584785,35891.69583129883,2.349571274670854,35891.69583129883,-63.99496295556524,35891.69583129883,54.37975206187602,35891.69583129883,8.464295955947566
35962.62803649902,67.47131743873001,35962.62803649902,42.130814650680655,35962.62803649902,55.69402526785654,35962.62803649902,56.29412438807977,35962.62803649902,1.6897224007775193,35962.62803649902,-65.5857177274957,35962.62803649902,54.22519068297517,35962.62803649902,7.398399048443965
36033.56024169922,67.3304919303644,36033.56024169922,42.074823725447,36033.56024169922,55.63969565725635,36033.56024169922,56.172842412013786,36033.56024169922,1.1198891946264269,36033.56024169922,-66.62051589873174,36033.56024169922,54.12286910187641,36033.56024169922,6.350798726821997
36104.492446899414,67.1899080046391,36104.492446899414,42.01887247901103,36104.492446899414,55.584115840004955,36104.492446899414,56.05166707370803,36104.492446899414,0.6182315906629327,36104.492446899414,-67.32709634924512,36104.492446899414,54.02048442697108,36104.492446899414,5.401404142683598
