Type,Value,Type,Value,Type,Value,Type,Value
Data Source,RAAN10 : TMD : JW_CHANGEBOOMS_RAAN10,Data Source,RAAN10 : TMD : JW_CHANGEBOOMS_RAAN10,Data Source,RAAN10 : TMD : JW_CHANGEBOOMS_RAAN10,Data Source,RAAN10 : TMD : JW_CHANGEBOOMS_RAAN10
Element,Spider:test:M1_MX_C1:surface2,Element,Spider:test:M1_MY_C1:surface2,Element,Spider:test:M1_PX_C1:surface2,Element,Spider:test:M1_PY_C1:surface2
,,,,,,,
,,,,,,,
Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature
13973.644424438477,1.7801147090470255,13973.644424438477,1.7776208922950787,13973.644424438477,1.862619859683174,13973.644424438477,1.8562587189615432
14044.576629638672,1.78028551550424,14044.576629638672,1.7777973497354056,14044.576629638672,1.8628239800596047,14044.576629638672,1.856460157673154
14115.508834838867,1.7804039710854485,14115.508834838867,1.7779217505681082,14115.508834838867,1.8629759765861398,14115.508834838867,1.8566091515465952
14186.441040039062,1.7804724613034484,14186.441040039062,1.7779964188212654,14186.441040039062,1.8630781594037356,14186.441040039062,1.8567080735448982
14257.373245239258,1.7804931781714257,14257.373245239258,1.778023501633217,14257.373245239258,1.8631326649856474,14257.373245239258,1.856759106958372
14328.305450439453,1.7804681337176762,14328.305450439453,1.778004978197763,14328.305450439453,1.8631414642444213,14328.305450439453,1.8567642578380428
14399.237655639648,1.7803991734600375,14399.237655639648,1.777942669980377,14399.237655639648,1.8631063721349885,14399.237655639648,1.8567253677111222
14470.169860839844,1.7802879895810912,14470.169860839844,1.7778382515452114,14470.169860839844,1.8630290580375364,14470.169860839844,1.856644126212573
14541.102066040039,1.7801361336132127,14541.102066040039,1.7776932615364343,14541.102066040039,1.8629110564140412,14541.102066040039,1.8565220833821343
14612.034271240234,1.7799450285019474,14612.034271240234,1.7775091134986374,14612.034271240234,1.862753777388992,14612.034271240234,1.8563606614452903
14682.96647644043,1.779715979968459,14682.96647644043,1.777287106320409,14682.96647644043,1.8625585170218024,14682.96647644043,1.8561611659674606
14753.898681640625,1.7794501871206825,14753.898681640625,1.7770284341714806,14753.898681640625,1.8623264671143227,14753.898681640625,1.8559247963138283
14824.83088684082,1.7791487522990705,14824.83088684082,1.7767341958469245,14824.83088684082,1.8620587244594873,14824.83088684082,1.8556526553808637
14895.763092041016,1.7788126901604695,14895.763092041016,1.7764054034745842,14895.763092041016,1.8617562994806736,14895.763092041016,1.85534575859581
14966.695297241211,1.7784429360170224,14966.695297241211,1.7760429905773103,14966.695297241211,1.8614201242368473,14966.695297241211,1.8550050421908653
15037.627502441406,1.7780403534616864,15037.627502441406,1.7756478194893506,15037.627502441406,1.8610510598005978,15037.627502441406,1.854631370780855
15108.559707641602,1.7776057413153783,15108.559707641602,1.7752206881481332,15108.559707641602,1.8606499030178236,15108.559707641602,1.8542255442737854
15179.491912841797,1.777081189582554,15179.491912841797,1.7747054894398062,15179.491912841797,1.860163638553658,15179.491912841797,1.8537331722911146
15250.424118041992,1.7765263921767362,15250.424118041992,1.774168133460705,15250.424118041992,1.859654056225507,15250.424118041992,1.8532100069065747
15321.356323242188,1.7759708004143215,15321.356323242188,1.7736457945318806,15321.356323242188,1.8591565333697815,15321.356323242188,1.8526840471504091
15392.288528442383,1.7754405465740888,15392.288528442383,1.7731708319169692,15392.288528442383,1.8587024118094904,15392.288528442383,1.8521805855951747
15463.220733642578,1.7749703981861886,15463.220733642578,1.7727829519457063,15463.220733642578,1.8583305453890127,15463.220733642578,1.8517334719590874
15534.152938842773,1.7746615719248384,15534.152938842773,1.7725862310800984,15534.152938842773,1.858142952557239,15534.152938842773,1.8514400187760263
15605.085144042969,1.7745430671679554,15605.085144042969,1.772593900295342,15605.085144042969,1.858154889372586,15605.085144042969,1.8513294241433191
15676.017349243164,1.7746228827690054,15676.017349243164,1.7728049273573407,15676.017349243164,1.858366450172878,15676.017349243164,1.8514106950219844
15746.94955444336,1.77490505454581,15746.94955444336,1.7732192443776278,15746.94955444336,1.8587780174909418,15746.94955444336,1.8516886167877133
15817.881759643555,1.775314168701099,15817.881759643555,1.7737482061254866,15817.881759643555,1.8593050095476527,15817.881759643555,1.8520925738567835
15888.81396484375,1.7757355558713501,15888.81396484375,1.7742638805588526,15888.81396484375,1.859824613544992,15888.81396484375,1.8525146630298206
15959.746170043945,1.7761645043188736,15959.746170043945,1.7747638533382302,15959.746170043945,1.8603343726231998,15959.746170043945,1.8529504416393845
16030.67837524414,1.776589646827925,16030.67837524414,1.77523692173032,16030.67837524414,1.86082341637528,16030.67837524414,1.8533888930430888
16101.610580444336,1.7769796810082037,16101.610580444336,1.7756516816306316,16101.610580444336,1.861258668438625,16101.610580444336,1.853797152571425
16172.542785644531,1.7773965547629678,16172.542785644531,1.776082842210139,16172.542785644531,1.861711135969175,16172.542785644531,1.8542330002346052
16243.474990844727,1.7778793034160179,16243.474990844727,1.7765739197095105,16243.474990844727,1.8622251942037649,16243.474990844727,1.8547357885045208
16314.407196044922,1.7784332884576104,16314.407196044922,1.7771315350419161,16314.407196044922,1.8628074104524772,16314.407196044922,1.855310565352754
16385.339401245117,1.7790646320335946,16385.339401245117,1.7777627657283601,16385.339401245117,1.8634648254743895,16385.339401245117,1.8559631980980458
16456.271606445312,1.779896165317681,16456.271606445312,1.7785946587716357,16456.271606445312,1.8643493923747714,16456.271606445312,1.8568406344134403
16527.203811645508,1.7808246646706358,16527.203811645508,1.7795280879496431,16527.203811645508,1.865378366386181,16527.203811645508,1.8578568237609059
16598.136016845703,1.7818679753033893,16598.136016845703,1.7805809136377457,16598.136016845703,1.8665719359819786,16598.136016845703,1.8590315609519592
16669.0682220459,1.7830365668073134,16669.0682220459,1.7817637196625113,16669.0682220459,1.8679428327422425,16669.0682220459,1.8603771760860068
16740.000427246094,1.7842341720509227,16740.000427246094,1.7829764060408202,16740.000427246094,1.869365029375566,16740.000427246094,1.8617720859343914
16810.93263244629,1.7854870707402626,16810.93263244629,1.7842340379409347,16810.93263244629,1.870815151311583,16810.93263244629,1.8632033184487031
16881.864837646484,1.786849442955597,16881.864837646484,1.7855916830319816,16881.864837646484,1.872352193159556,16881.864837646484,1.8647295876372985
16952.79704284668,1.788317906023391,16952.79704284668,1.7870467502769525,16952.79704284668,1.8739705063080603,16952.79704284668,1.8663456475039428
17023.729248046875,1.789890059006529,17023.729248046875,1.788597453216247,17023.729248046875,1.8756660633214686,17023.729248046875,1.8680478098847717
17094.66145324707,1.791995937610915,17094.66145324707,1.7906826320999105,17094.66145324707,1.8778963780366746,17094.66145324707,1.8702805773017313
17165.593658447266,1.7944158468577174,17165.593658447266,1.7930937097665083,17165.593658447266,1.8804228422387057,17165.593658447266,1.8727960742564427
17236.52586364746,1.7972382501486137,17236.52586364746,1.795918013004482,17236.52586364746,1.8833359418219027,17236.52586364746,1.8756858616385577
17307.458068847656,1.8005043375145575,17307.458068847656,1.7991966632401148,17307.458068847656,1.8866759282226926,17307.458068847656,1.8789904471291539
17378.39027404785,1.8041422023150337,17378.39027404785,1.8028530128721603,17378.39027404785,1.8903699250557995,17378.39027404785,1.8826452802781917
17449.322479248047,1.8077746674311195,17449.322479248047,1.8064957936539852,17449.322479248047,1.8940401873143031,17449.322479248047,1.8862978540301005
17520.254684448242,1.8113133672687383,17520.254684448242,1.810035603024135,17520.254684448242,1.8975972607847853,17520.254684448242,1.8898592286895266
17591.186889648438,1.8146862485382782,17591.186889648438,1.8133992958187057,17591.186889648438,1.9009681296851513,17591.186889648438,1.8932564015638809
17662.119094848633,1.8178303166702954,17662.119094848633,1.8165230886990156,17662.119094848633,1.9040895072394661,17662.119094848633,1.8964257332590966
17733.051300048828,1.8208667091003514,17733.051300048828,1.8195276127158573,17733.051300048828,1.907088538655693,17733.051300048828,1.8994819470073174
17803.983505249023,1.8238282449355336,17803.983505249023,1.8224471728467104,17803.983505249023,1.9100038698799577,17803.983505249023,1.9024574270353423
17874.91571044922,1.8266977404387994,17874.91571044922,1.825266070175376,17874.91571044922,1.9128221966837142,17874.91571044922,1.9053367302742856
17945.847915649414,1.8294605981339973,17945.847915649414,1.827970759915451,17945.847915649414,1.9155315774058606,17945.847915649414,1.9081064492903603
18016.78012084961,1.831830461937311,18016.78012084961,1.8302780264313003,18016.78012084961,1.9178463481578916,18016.78012084961,1.910478218513726
18087.712326049805,1.8340627477885587,18087.712326049805,1.8324266727626324,18087.712326049805,1.919999896508976,18087.712326049805,1.9127019819038191
18158.64453125,1.8362019369042322,18158.64453125,1.834458566973615,18158.64453125,1.9220326413840187,18158.64453125,1.914821017286693
18229.576736450195,1.8382451003994633,18229.576736450195,1.8363697411991344,18229.576736450195,1.9239394514816786,18229.576736450195,1.9168314780543236
18300.50894165039,1.8403025399891275,18300.50894165039,1.8382626598029372,18300.50894165039,1.9258217562648718,18300.50894165039,1.9188413891783338
18371.441146850586,1.8423385173383018,18371.441146850586,1.8401415423656993,18371.441146850586,1.9276921689914628,18371.441146850586,1.9208353025030622
18442.37335205078,1.8441957914654747,18442.37335205078,1.8418683031859455,18442.37335205078,1.9294171122713122,18442.37335205078,1.922665367713143
18513.305557250977,1.845894138462939,18513.305557250977,1.8434595841308052,18513.305557250977,1.9310141294821042,18513.305557250977,1.9243520221145163
18584.237762451172,1.8474525653486562,18584.237762451172,1.8449320970557643,18584.237762451172,1.9325004927101432,18584.237762451172,1.9259147615473369
18655.169967651367,1.8489117616523683,18655.169967651367,1.8463126131704295,18655.169967651367,1.9339000342827226,18655.169967651367,1.9273874528297437
18726.102172851562,1.8503022023680886,18726.102172851562,1.8476240205116607,18726.102172851562,1.9352314955194059,18726.102172851562,1.928792577060361
18797.034378051758,1.8516081120544081,18797.034378051758,1.8488615634340428,18797.034378051758,1.936490880020217,18797.034378051758,1.9301165308641066
18867.966583251953,1.8528159855828505,18867.966583251953,1.8500167665658012,18867.966583251953,1.93766999797539,18867.966583251953,1.9313465765745264
18938.89878845215,1.853845444883496,18938.89878845215,1.8510132015842322,18938.89878845215,1.9386907677829741,18938.89878845215,1.9324007397561713
19009.830993652344,1.8547099080873162,19009.830993652344,1.8518594218845432,19009.830993652344,1.9395612932181336,19009.830993652344,1.9332911939415152
19080.76319885254,1.8554847066558073,19080.76319885254,1.8526236986182454,19080.76319885254,1.9403508961094227,19080.76319885254,1.9340937195706884
19151.695404052734,1.8561748578330086,19151.695404052734,1.8533083598259186,19151.695404052734,1.941061549865484,19151.695404052734,1.9348126516189994
19222.62760925293,1.8567851584687507,19222.62760925293,1.8539165739623193,19222.62760925293,1.9416962031996166,19222.62760925293,1.9354523827103804
19293.559814453125,1.8573199852539537,19293.559814453125,1.854451680399637,19293.559814453125,1.942258044518126,19293.559814453125,1.9360170338490568
19364.49201965332,1.8577834021762643,19364.49201965332,1.8549170562496975,19364.49201965332,1.9427503429843418,19364.49201965332,1.93651050184927
19435.424224853516,1.8581791994403256,19435.424224853516,1.8553160242875828,19435.424224853516,1.9431763425466129,19435.424224853516,1.9369364650167273
19506.35643005371,1.8585109090367091,19506.35643005371,1.855651792091904,19506.35643005371,1.9435391925988876,19506.35643005371,1.937298379157754
19577.288635253906,1.8587818138601122,19577.288635253906,1.8559274140870148,19577.288635253906,1.9438419043565365,19577.288635253906,1.9375994746437712
19648.2208404541,1.858994956336345,19648.2208404541,1.8561457699813249,19648.2208404541,1.9440873252867703,19648.2208404541,1.937842757363706
19719.153045654297,1.8591531482868835,19719.153045654297,1.8563095546998192,19719.153045654297,1.9442781261345587,19719.153045654297,1.9380310135774934
19790.085250854492,1.8592589822721868,19790.085250854492,1.8564212762534902,19790.085250854492,1.9444167966634758,19790.085250854492,1.9381668179237834
19861.017456054688,1.8593148440934992,19861.017456054688,1.8564832589714146,19861.017456054688,1.9445056473209668,19861.017456054688,1.9382525436601423
19931.949661254883,1.8593229260086934,19931.949661254883,1.856497650247852,19931.949661254883,1.9445468148406686,19931.949661254883,1.9382903743276094
20002.881866455078,1.8592852402520526,20002.881866455078,1.8564664294929136,20002.881866455078,1.9445422703550443,20002.881866455078,1.9382823161883402
20073.814071655273,1.8592036325133394,20073.814071655273,1.8563914183526238,20073.814071655273,1.9444938290035954,20073.814071655273,1.9382302109462204
20144.74627685547,1.8590797951169336,20144.74627685547,1.856274291540126,20144.74627685547,1.944403160319018,20144.74627685547,1.9381357483818713
20215.678482055664,1.8589152797113977,20215.678482055664,1.8561165878225936,20215.678482055664,1.9442717988877878,20215.678482055664,1.9380004786551701
20286.61068725586,1.858711509337235,20286.61068725586,1.8559197208431304,20286.61068725586,1.9441011549372054,20286.61068725586,1.9378258240888524
20357.542892456055,1.858469789791574,20357.542892456055,1.8556849895713545,20357.542892456055,1.943892524608872,20357.542892456055,1.9376130903280326
20428.47509765625,1.8581913202440985,20428.47509765625,1.8554135882419949,20428.47509765625,1.943647099771441,20428.47509765625,1.9373634768016867
20499.407302856445,1.8578772030848978,20499.407302856445,1.8551066157006355,20499.407302856445,1.943365977270904,20499.407302856445,1.9370780864589057
20570.33950805664,1.8575284530106402,20570.33950805664,1.8547650841169074,20570.33950805664,1.9430501675734104,20570.33950805664,1.936757934768375
20641.271713256836,1.8571460053660118,20641.271713256836,1.8543899270466737,20641.271713256836,1.9427006027726186,20641.271713256836,1.9364039579970156
20712.20391845703,1.85673072377069,20712.20391845703,1.8539820068509467,20712.20391845703,1.9423181439695698,20712.20391845703,1.9360170207880643
20783.136123657227,1.8562834070689238,20783.136123657227,1.8535421214900933,20783.136123657227,1.9419035880339106,20783.136123657227,1.9355979230748401
20854.068328857422,1.855744541305172,20854.068328857422,1.8530125538073763,20854.068328857422,1.94140222825546,20854.068328857422,1.935090599200478
20925.000534057617,1.8551752076975976,20925.000534057617,1.8524606070446168,20925.000534057617,1.9408773178747811,20925.000534057617,1.9345522499561332
20995.932739257812,1.8546050781512609,20995.932739257812,1.8519236770800356,20995.932739257812,1.9403644667948925,20995.932739257812,1.9340111048225836
21066.864944458008,1.8540602879904122,21066.864944458008,1.8514341259108156,21066.864944458008,1.9398950196096136,21066.864944458008,1.933492459389517
21137.797149658203,1.8535756081440249,21137.797149658203,1.8510316627006766,21137.797149658203,1.9395078330573254,21137.797149658203,1.9330301667875327
21208.7293548584,1.853252259305596,21208.7293548584,1.850820367141429,21208.7293548584,1.9393049288271904,21208.7293548584,1.9327215435586993
21279.661560058594,1.8531192438166302,21279.661560058594,1.8508134726335246,21279.661560058594,1.9393015653572416,21279.661560058594,1.9325957907899143
21350.59376525879,1.8531845612113171,21350.59376525879,1.8510099476416,21350.59376525879,1.9394978376349314,21350.59376525879,1.93266191616375
21421.525970458984,1.8534522467377668,21421.525970458984,1.8514097239092184,21421.525970458984,1.9398941277961186,21421.525970458984,1.9329247045140192
21492.45817565918,1.853846885275475,21492.45817565918,1.8519241551752739,21492.45817565918,1.9404058530332098,21492.45817565918,1.9333135389641185
21563.390380859375,1.8542538026512219,21563.390380859375,1.852425304536366,21563.390380859375,1.9409101958941992,21563.390380859375,1.933720511715441
21634.32258605957,1.8546682834262038,21634.32258605957,1.8529107539520695,21634.32258605957,1.9414046959465476,21634.32258605957,1.9341411765022543
21705.254791259766,1.8550789573405684,21705.254791259766,1.8533692977008605,21705.254791259766,1.9418784798812023,21705.254791259766,1.934564513699972
21776.18699645996,1.8554554490025137,21776.18699645996,1.8537704623875655,21776.18699645996,1.9422994492373389,21776.18699645996,1.9349586269420325
21847.119201660156,1.8558596681280408,21847.119201660156,1.8541889190993348,21847.119201660156,1.9427385710308365,21847.119201660156,1.9353812565355453
21918.05140686035,1.8563297524023292,21918.05140686035,1.8546672832448774,21918.05140686035,1.9432392740548687,21918.05140686035,1.9358708170188443
21988.983612060547,1.8568710712468315,21988.983612060547,1.8552121838664926,21988.983612060547,1.9438081340544997,21988.983612060547,1.9364323645188914
22059.915817260742,1.857489747953785,22059.915817260742,1.8558306997232812,22059.915817260742,1.9444521929999825,22059.915817260742,1.9370717674736537
22130.848022460938,1.8583066199701737,22130.848022460938,1.8566478766482197,22130.848022460938,1.9453213019424602,22130.848022460938,1.9379338913600608
22201.780227661133,1.859220640680036,22201.780227661133,1.857566773629678,22201.780227661133,1.946335011974915,22201.780227661133,1.9389349595876866
22272.712432861328,1.8602494772689437,22272.712432861328,1.8586050722557308,22272.712432861328,1.947513323969986,22272.712432861328,1.940094581403047
22343.644638061523,1.8614036005769614,22343.644638061523,1.8597733575726962,22343.644638061523,1.9488689708523952,22343.644638061523,1.941425088276932
22414.57684326172,1.862587882522817,22414.57684326172,1.860972672771749,22414.57684326172,1.9502771258066163,22414.57684326172,1.942806086242114
22485.509048461914,1.8638281400163876,22485.509048461914,1.8622176185596404,22485.509048461914,1.951713925829292,22485.509048461914,1.9442241197491186
22556.44125366211,1.8651778737056564,22556.44125366211,1.863562580826225,22556.44125366211,1.9532376489398804,22556.44125366211,1.9457371927466645
22627.373458862305,1.8666337021889634,22627.373458862305,1.8650049698955693,22627.373458862305,1.954842647630039,22627.373458862305,1.947340060376079
22698.3056640625,1.8681932239299839,22698.3056640625,1.866542998773621,22698.3056640625,1.9565248937934638,22698.3056640625,1.9490290337449914
22769.237869262695,1.870284282930716,22769.237869262695,1.8686133086520176,22769.237869262695,1.9587395916250154,22769.237869262695,1.9512463269208054
22840.17007446289,1.872689766537033,22840.17007446289,1.8710099134769589,22840.17007446289,1.9612508537968063,22840.17007446289,1.9537467601116976
22911.102279663086,1.8754977602352876,22911.102279663086,1.8738197608157412,22911.102279663086,1.9641487676800782,22911.102279663086,1.9566214995005078
22982.03448486328,1.8787494584883706,22982.03448486328,1.8770839764203542,22982.03448486328,1.9674735890514607,22982.03448486328,1.95991105708584
23052.966690063477,1.882372959120867,23052.966690063477,1.8807259170767054,23052.966690063477,1.971152445929656,23052.966690063477,1.9635508867326459
23123.898895263672,1.8859910775613535,23123.898895263672,1.88435430705999,23123.898895263672,1.9748075861192627,23123.898895263672,1.9671884739895873
23194.831100463867,1.8895154370203915,23194.831100463867,1.8878797325882195,23194.831100463867,1.9783495445060992,23194.831100463867,1.9707348679230652
23265.763305664062,1.8928739742850462,23265.763305664062,1.8912290386500656,23265.763305664062,1.9817052957109873,23265.763305664062,1.9741170560181611
23336.695510864258,1.8960036858635705,23336.695510864258,1.894338433143606,23336.695510864258,1.984811544323702,23336.695510864258,1.97727139013641
23407.627716064453,1.8990257032168694,23407.627716064453,1.8973285413641705,23407.627716064453,1.9877954299340737,23407.627716064453,1.980312587788644
23478.55992126465,1.901972844636845,23478.55992126465,1.9002336677049405,23478.55992126465,1.9906955981637147,23478.55992126465,1.983273032715405
23549.492126464844,1.9048279257888374,23549.492126464844,1.9030381127348768,23549.492126464844,1.9934987443211962,23549.492126464844,1.9861372814357983
23620.42433166504,1.9075763489762896,23620.42433166504,1.905728331448323,23620.42433166504,1.9961929264791112,23620.42433166504,1.988891926352548
23691.356536865234,1.9099333066975808,23691.356536865234,1.9080226604922317,23691.356536865234,1.9984941107169707,23691.356536865234,1.991250218740147
23762.28874206543,1.9121529331408926,23762.28874206543,1.9101586175573413,23762.28874206543,2.0006343343046384,23762.28874206543,1.993460764027066
23833.220947265625,1.9142794463033719,23833.220947265625,1.9121778065508492,23833.220947265625,2.0026537384958476,23833.220947265625,1.9955665647755667
23904.15315246582,1.9163099185512626,23904.15315246582,1.9140762606704795,23904.15315246582,2.0045471929388756,23904.15315246582,1.9975637755526199
23975.085357666016,1.9183538659753558,23975.085357666016,1.915955656699041,23975.085357666016,2.006415300131509,23975.085357666016,1.9995596012009846
24046.01756286621,1.9203752930674298,24046.01756286621,1.9178199565559044,24046.01756286621,2.0082704030176486,24046.01756286621,2.001538324937695
24116.949768066406,1.9222180121201875,24116.949768066406,1.91953213046269,24116.949768066406,2.0099800329048114,24116.949768066406,2.003353196464141
24187.8819732666,1.9239017931410107,24187.8819732666,1.9211088144345387,24187.8819732666,2.0115617270431057,24187.8819732666,2.005024646808361
24258.814178466797,1.9254456452485555,24258.814178466797,1.922566722736707,24258.814178466797,2.0130327600010935,24258.814178466797,2.0065721739915556
24329.746383666992,1.926890268806866,24329.746383666992,1.9239326378645112,24329.746383666992,2.014416975890018,24329.746383666992,2.0080296561335937
24400.678588867188,1.928266121720468,24400.678588867188,1.9252294309557907,24400.678588867188,2.015733098133454,24400.678588867188,2.0094195562863546
24471.610794067383,1.9295574371056547,24471.610794067383,1.9264523549675685,24471.610794067383,2.0169771393008973,24471.610794067383,2.010728279918587
24542.542999267578,1.9307507085680078,24542.542999267578,1.9275929330950017,24542.542999267578,2.0181409080671195,24542.542999267578,2.0119430879847915
24613.475204467773,1.9317664948733404,24613.475204467773,1.9285756750144047,24613.475204467773,2.0191473072329322,24613.475204467773,2.0129829834551227
24684.40740966797,1.9326181757456624,24684.40740966797,1.929409095216821,24684.40740966797,2.0200043996622234,24684.40740966797,2.0138600999772662
24755.339614868164,1.933380175190566,24755.339614868164,1.9301605557376151,24755.339614868164,2.0207805531336205,24755.339614868164,2.0146492708692665
24826.27182006836,1.9340575175812036,24826.27182006836,1.9308323915751764,24826.27182006836,2.0214777483355895,24826.27182006836,2.015354838498839
24897.204025268555,1.9346550002702292,24897.204025268555,1.9314277715854569,24897.204025268555,2.0220989343844535,24897.204025268555,2.0159811959957805
24968.13623046875,1.9351770004751356,24968.13623046875,1.931950035614113,24968.13623046875,2.022647300167178,24968.13623046875,2.016532464900156
25039.068435668945,1.935627582706075,25039.068435668945,1.9324025612721656,25039.068435668945,2.0231261153551223,25039.068435668945,2.017012542560194
25110.00064086914,1.9360105376669343,25110.00064086914,1.9327886718288643,25110.00064086914,2.0235386243996354,25110.00064086914,2.017425107793459
25180.932846069336,1.9363293978128173,25180.932846069336,1.9331115753309804,25180.932846069336,2.0238879771725653,25180.932846069336,2.017773616881612
25251.86505126953,1.9365874464608162,25251.86505126953,1.9333743266349448,25251.86505126953,2.0241771853293478,25251.86505126953,2.0180613006293653
25322.797256469727,1.9367877264150746,25322.797256469727,1.9335798058389102,25322.797256469727,2.0244090967348263,25322.797256469727,2.0182911653121844
25393.729461669922,1.9369330498299655,25393.729461669922,1.9337307082141217,25393.729461669922,2.024586382486942,25393.729461669922,2.018465997531218
25464.661666870117,1.9370260095567973,25464.661666870117,1.9338295420736724,25464.661666870117,2.024711532655975,25464.661666870117,2.018588372222058
25535.593872070312,1.9370689916456776,25535.593872070312,1.933878632007402,25535.593872070312,2.024786857955441,25535.593872070312,2.0186606628979766
25606.526077270508,1.9370641885674553,25606.526077270508,1.9338801256323632,25606.526077270508,2.0248144953462437,25606.526077270508,2.018685053317259
25677.458282470703,1.9370136127350788,25677.458282470703,1.9338360025466743,25677.458282470703,2.0247964161523906,25677.458282470703,2.018663549926225
25748.3904876709,1.936919109988197,25748.3904876709,1.9337480845533925,25748.3904876709,2.024734435673811,25748.3904876709,2.0185979945810844
25819.322692871094,1.9367823727747346,25819.322692871094,1.9336180464963257,25819.322692871094,2.024630223575921,25819.322692871094,2.0184900771915184
25890.25489807129,1.936604952845645,25890.25489807129,1.9334474272493434,25890.25489807129,2.0244853145553616,25890.25489807129,2.018341348020634
25961.187103271484,1.9363882733241997,25961.187103271484,1.933237640543659,25961.187103271484,2.0243011189284412,25961.187103271484,2.018153229478416
26032.11930847168,1.9361336400751525,26032.11930847168,1.9329899854195778,26032.11930847168,2.024078932909956,26032.11930847168,2.0179270272791596
26103.051513671875,1.935842252322802,26103.051513671875,1.9327056561685279,26103.051513671875,2.0238199484272443,26103.051513671875,2.017663940909092
26173.98371887207,1.9355152125009314,26173.98371887207,1.9323857516828298,26173.98371887207,2.023525262374093,26173.98371887207,2.017365073363164
26244.915924072266,1.935153535342616,26244.915924072266,1.9320312841686629,26244.915924072266,2.023195885254894,26244.915924072266,2.0170314401479676
26315.84812927246,1.9347581562219898,26315.84812927246,1.9316431872119937,26315.84812927246,2.022832749195054,26315.84812927246,2.0166639775615676
26386.780334472656,1.9343299387834343,26386.780334472656,1.9312223231988497,26386.780334472656,2.0224367153214655,26386.780334472656,2.0162635502734587
26457.71253967285,1.9338696818918255,26457.71253967285,1.9307694901098518,26457.71253967285,2.0220085805254766,26457.71253967285,2.01583095823933
26528.644744873047,1.933316238087522,26528.644744873047,1.9302253364564572,26528.644744873047,2.021491924200298,26528.644744873047,2.01530843256316
26599.576950073242,1.932732101495931,26599.576950073242,1.9296585795910595,26599.576950073242,2.0209514824571246,26599.576950073242,2.014754646990219
26670.509155273438,1.9321471682892384,26670.509155273438,1.9291068398983837,26670.509155273438,2.0204231004757287,26670.509155273438,2.014198064925855
26741.441360473633,1.9315875764003965,26741.441360473633,1.9286024817207112,26741.441360473633,2.01993812522722,26741.441360473633,2.0136639845428945
26812.373565673828,1.9310880996729727,26812.373565673828,1.928185216650534,26812.373565673828,2.0195354159331234,26812.373565673828,2.013186261895621
26883.305770874023,1.9307499622669948,26883.305770874023,1.9279591271881138,26883.305770874023,2.019316997097533,26883.305770874023,2.0128622169846837
26954.23797607422,1.9306021691087256,26954.23797607422,1.9279374488730412,26954.23797607422,2.019298129257112,26954.23797607422,2.012721053500861
27025.170181274414,1.93065272031057,27025.170181274414,1.9281191507740223,27025.170181274414,2.019478907960481,27025.170181274414,2.012771779741088
27096.10238647461,1.9309056506195112,27096.10238647461,1.928504164309125,27096.10238647461,2.0198597149929394,27096.10238647461,2.013019180060747
27167.034591674805,1.9312855438460232,27167.034591674805,1.929003842407565,27167.034591674805,2.0203559667310995,27167.034591674805,2.0133926365345274
27237.966796875,1.9316777215689107,27237.966796875,1.9294902438356607,27237.966796875,2.0208448415772584,27237.966796875,2.0137842373026293
27308.899002075195,1.932077465132149,27308.899002075195,1.9299609473165402,27308.899002075195,2.021323875974143,27308.899002075195,2.014189532970232
27379.83120727539,1.9324734016334977,27379.83120727539,1.9304047445194454,27379.83120727539,2.0217821940754805,27379.83120727539,2.014597501322481
27450.763412475586,1.9328361001545493,27450.763412475586,1.9307921071962866,27450.763412475586,2.022188688739012,27450.763412475586,2.014977230861895
27521.69561767578,1.9332274314402813,27521.69561767578,1.9311976676648157,27521.69561767578,2.022614286207295,27521.69561767578,2.0153864214613555
27592.627822875977,1.9336846187821883,27592.627822875977,1.9316631266217115,27592.627822875977,2.0231014559412173,27592.627822875977,2.015862533856373
27663.560028076172,1.9342130395304498,27663.560028076172,1.9321951211967627,27663.560028076172,2.0236567820745273,27663.560028076172,2.016410632330191
27734.492233276367,1.9348188180042651,27734.492233276367,1.9328007312582287,27734.492233276367,2.024287307665574,27734.492233276367,2.0170365863239765
27805.424438476562,1.9356207614474226,27805.424438476562,1.9336029713258969,27805.424438476562,2.0251407537016455,27805.424438476562,2.017883144543316
27876.356643676758,1.936520039813802,27876.356643676758,1.9345071182262954,27876.356643676758,2.026138997354329,27876.356643676758,2.0188688417344793
27947.288848876953,1.9375341387762364,27947.288848876953,1.9355306718574508,27947.288848876953,2.0273018491479715,27947.288848876953,2.020013098233417
28018.22105407715,1.9386735302359435,28018.22105407715,1.9366842183023139,28018.22105407715,2.028642043154802,28018.22105407715,2.021328246677345
28089.153259277344,1.9398442457808376,28089.153259277344,1.9378699609772048,28089.153259277344,2.030035968909008,28089.153259277344,2.0226951019286474
28160.08546447754,1.9410716311115126,28160.08546447754,1.9391020291665988,28160.08546447754,2.0314592685786472,28160.08546447754,2.024099717027736
28231.017669677734,1.9424084951453693,28231.017669677734,1.9404341167962444,28231.017669677734,2.032969494187167,28231.017669677734,2.025599374236544
28301.94987487793,1.943851457882282,28301.94987487793,1.941863635662844,28301.94987487793,2.0345609994810547,28301.94987487793,2.027188829988736
28372.882080078125,1.9453981172920054,28372.882080078125,1.9433887983261249,28372.882080078125,2.0362297557912794,28372.882080078125,2.028864394788063
